machine_code,company_id
35967,4
55802,1
37240,4
37710,4
37711,4
36316,4
37253,4
37701,4
37280,4
37254,4
36055,4
36375,4
37282,4
36433,4
36064,4
37475,4
37211,4
50590,1
51978,1
51979,1
51980,1
35349,4
32237,1
30127,1
31436,1
31437,1
36152,4
36153,4
36154,4
36155,4
36156,4
36157,4
36158,4
36159,4
36160,4
36180,4
54472,1
54473,1
52851,1
52852,1
53952,1
47576,1
47717,1
36398,4
51583,1
51586,1
55175,1
36453,4
36460,4
36480,4
36497,4
59404,1
59405,1
59406,1
59407,1
56707,1
56708,1
56706,1
35180,4
55658,1
55659,1
55617,1
52348,1
52349,1
52350,1
52351,1
52300,1
40653,4
40654,4
45726,4
45727,4
36540,4
36541,4
56832,1
56833,1
16860,1
28696,1
36606,4
36607,4
49043,1
48983,2
49060,1
48985,2
49061,1
37483,4
35833,4
51006,1
50924,1
47482,1
45670,4
56035,1
48437,1
50910,1
39456,4
39457,4
48011,5
48012,5
58381,5
36328,4
56501,1
35948,4
36340,4
52652,1
52653,1
52654,1
52655,1
52656,1
52657,1
52763,1
54864,1
54865,1
54866,1
54867,1
54825,1
55071,1
55072,1
55073,1
55033,1
52901,1
52902,1
48282,1
48283,1
48284,1
48256,1
46576,1
46577,1
46578,1
46579,1
48121,1
48122,1
46536,1
48645,1
48646,1
48647,1
48648,1
49108,1
49109,1
48605,1
34830,4
57230,1
59212,1
52435,1
36168,4
36170,4
37354,4
36171,4
36050,4
36078,4
36177,4
52146,1
52147,1
36073,4
36305,4
36306,4
36311,4
36312,4
36313,4
37379,4
37380,4
37383,4
36290,4
36291,4
36289,4
37384,4
36294,4
36295,4
37389,4
37388,4
56130,1
23071,1
36298,4
36299,4
36293,4
36286,4
37385,4
36281,4
36282,4
37381,4
37382,4
36314,4
37523,4
37524,4
37529,4
38313,4
38314,4
38315,4
38316,4
38317,4
38318,4
38319,4
38320,4
38304,4
38305,4
38306,4
38307,4
38308,4
38309,4
49836,1
49837,1
49838,1
50831,1
56638,1
56639,1
56640,1
56656,1
54090,1
35992,4
37484,4
36432,4
37188,4
37189,4
56536,1
35204,4
39366,4
48104,5
51100,1
21446,1
53903,1
8549,1
35113,4
35166,4
35164,4
35165,4
37873,4
37874,4
45614,4
51312,1
49663,1
49666,1
48405,1
48407,1
38905,4
38906,4
46646,1
38734,2
57465,1
57466,1
57467,1
57468,1
25831,1
25832,1
38172,4
38135,4
39195,2
39196,2
39197,2
39198,4
37689,4
37699,4
57277,1
57278,1
57279,1
57280,1
53606,1
53607,1
53608,1
53609,1
54220,1
54221,1
54222,1
54223,1
54219,1
53836,1
53837,1
53869,1
59097,1
59098,1
59099,1
59100,1
37400,4
50232,1
50233,1
50234,1
50235,1
20193,1
20194,1
20197,1
20199,1
35670,4
35282,4
35354,4
35506,4
35660,4
35672,4
35905,4
35671,4
35509,4
35729,4
35898,4
35365,4
35392,4
35508,4
35507,4
35669,4
35730,4
35510,4
35827,4
35956,4
35904,4
35661,4
35393,4
35940,4
35818,4
35836,4
35819,4
35653,4
55804,1
36061,4
37215,4
36301,4
35983,4
37249,4
36096,4
37258,4
35994,4
37278,4
36094,4
36335,4
36380,4
37296,4
36369,4
37479,4
37203,4
35982,4
36067,4
37300,4
35995,4
36297,4
36372,4
36082,4
36319,4
37242,4
36384,4
37257,4
50600,1
50601,1
50602,1
50603,1
51983,1
51984,1
35360,4
35560,4
35561,4
35563,4
35565,4
35566,4
35567,4
35568,4
35569,4
35570,4
35571,4
35572,4
35573,4
35574,4
35575,4
35576,4
35577,4
35578,4
35579,4
35580,4
35581,4
35582,4
35583,4
35584,4
35585,4
35586,4
35587,4
35588,4
35589,4
35590,4
35591,4
35592,4
35593,4
35614,4
35615,4
35616,4
35617,4
35618,4
35619,4
35620,4
35621,4
35622,4
35623,4
35624,4
35625,4
35626,4
35627,4
35628,4
35629,4
35630,4
35631,4
35632,4
35633,4
35634,4
35635,4
35636,4
35637,4
35638,4
35639,4
35640,4
35641,4
38348,4
38349,4
38350,4
38351,4
38352,4
38353,4
38354,4
38355,4
38356,4
38357,4
38358,4
38359,4
38360,4
38361,4
38362,4
38363,4
38364,4
38365,4
38366,4
38367,4
38368,4
38369,4
38370,4
38371,4
47536,1
47537,1
47538,1
47539,1
47540,1
47541,1
47542,1
47543,1
47544,1
47545,1
54247,1
54248,1
54476,1
54477,1
56431,1
56432,1
56433,1
56434,1
50769,1
50770,1
50771,1
50772,1
50773,1
50774,1
50775,1
50776,1
50777,1
50778,1
52070,1
52071,1
52859,1
52860,1
53047,1
53048,1
56387,1
56388,1
56389,1
56390,1
56391,1
56392,1
35646,4
35688,4
35689,4
59595,1
59596,1
35889,4
35891,4
47590,1
47591,1
47592,1
47593,1
47594,1
52044,1
52045,1
57344,1
36021,4
36029,4
59183,1
59184,1
59185,1
59186,1
59187,1
59188,1
59189,1
59190,1
59191,1
59192,1
57595,1
58986,1
36409,4
36410,4
51591,1
55180,1
36488,4
59418,1
59419,1
59420,1
59421,1
35194,4
55638,1
55639,1
55623,1
52340,1
52342,1
52370,1
52371,1
52372,1
52373,1
52307,1
36455,4
40667,4
40668,4
36462,4
36542,4
36543,4
56844,1
56845,1
30865,1
36608,4
36609,4
36611,4
36612,4
36613,4
36614,4
39558,4
34966,4
34975,4
34981,4
40162,1
55822,1
35013,4
45451,4
52807,1
49752,1
57358,1
57359,1
57360,1
57361,1
49046,1
48962,2
49066,1
48994,2
49067,1
36246,4
36248,4
50706,1
36271,4
36272,4
36273,4
36274,4
36256,4
36951,5
37425,4
37438,4
37439,4
37440,4
37441,4
37442,4
37443,4
37444,4
37445,4
37446,4
37447,4
37448,4
36633,4
55234,2
55235,2
36751,4
57578,1
48806,1
49094,1
33202,1
33203,1
47185,1
47186,1
46323,4
50925,1
54046,1
54047,1
54048,1
54064,1
48442,1
50913,1
54043,1
54044,1
35650,4
52005,1
37454,4
51606,1
39448,1
39449,1
39452,1
39453,1
37455,4
38338,4
50716,1
34857,5
34860,5
48019,5
48020,5
48021,5
58384,5
34913,5
50356,1
56505,1
36346,4
36355,4
36356,4
36357,4
36358,4
36359,4
36184,4
52664,1
52665,1
52666,1
52667,1
52767,1
54872,1
54873,1
54874,1
54875,1
54876,1
54877,1
54827,1
55062,1
55063,1
55064,1
55193,1
55194,1
55195,1
55030,1
55192,1
39539,4
47257,5
48288,1
48289,1
48290,1
48260,1
46592,1
46593,1
46594,1
46595,1
46540,1
48667,1
48668,1
48669,1
48670,1
48609,1
27281,1
36054,4
36063,4
57234,1
52439,1
36181,4
38662,4
38663,4
36182,4
36183,4
35065,4
35067,4
52152,1
52153,1
36077,4
36855,4
37482,4
36741,4
36742,4
36743,4
36796,4
36795,4
37348,4
37349,4
37350,4
37351,4
37287,4
37289,4
36790,4
36791,4
36792,4
36793,4
36794,4
36857,4
49730,1
37545,4
37546,4
37551,4
37997,4
36831,4
36769,4
37560,4
37559,4
37186,4
37187,4
37357,4
37356,4
36636,4
37331,4
37332,4
37335,4
37336,4
37337,4
37316,4
37319,4
37320,4
37321,4
37322,4
37323,4
37324,4
37325,4
37264,4
37470,4
36627,4
36628,4
36629,4
35004,4
36656,4
36673,4
38016,4
56472,1
36748,4
36835,4
45674,4
45675,4
48441,1
37210,4
36653,4
37222,4
37231,4
37233,4
36654,4
37201,4
37207,4
37276,4
36774,4
37561,4
37352,4
37175,4
36876,4
36877,4
36879,4
37465,4
37311,4
36639,4
37519,4
37520,4
37521,4
37533,4
36698,4
36699,4
36700,4
36701,4
36702,4
36703,4
36704,4
36705,4
38003,4
38004,4
38005,4
38006,4
38007,4
38008,4
38012,4
38013,4
38014,4
38015,4
56649,1
56650,1
56651,1
35283,4
35353,4
35422,4
35421,4
54093,1
36302,4
36304,4
38017,4
38018,4
56540,1
40682,4
56128,1
53074,1
35211,5
53065,1
56126,1
53070,1
53071,1
35220,4
35106,4
51621,1
35222,4
35131,4
35132,4
35133,4
35134,4
35135,4
35136,4
35137,4
35138,4
35139,4
35140,4
35141,4
35214,4
35219,4
35221,4
55903,1
36185,4
53911,1
35112,4
31809,1
37844,4
37845,4
38917,1
49661,1
49662,1
48394,1
48396,1
38897,4
38898,4
46644,1
38732,2
57513,1
57514,1
57515,1
57516,1
38082,4
38168,4
38133,4
52939,1
52940,1
52941,1
52942,1
57286,5
57293,5
57294,5
57295,5
53534,1
53535,1
53536,1
53537,1
53538,1
53539,1
53540,1
53541,1
53542,1
53543,1
53544,1
53545,1
53402,1
53403,1
28149,1
28150,1
37587,4
37588,4
59093,1
59094,1
59095,1
59096,1
37410,4
37614,4
50266,1
50267,1
50268,1
50269,1
55300,1
55297,1
55298,1
55299,1
35505,4
35914,4
35281,4
35659,4
35419,4
35504,4
35655,4
35840,4
35363,4
35968,4
35954,4
35955,4
35364,4
35676,4
35887,4
35903,4
35728,4
35668,4
35390,4
16897,1
16896,1
16895,1
10593,1
10590,1
12089,1
12088,1
10594,1
10589,1
10591,1
10592,1
16894,1
9213,1
9214,1
9215,1
9216,1
7850,1
7851,1
32703,1
55301,1
55302,1
55806,1
36164,4
37168,4
36163,4
37167,4
37241,4
35981,4
36057,4
36093,4
37295,4
36388,4
37247,4
36379,4
37708,4
36066,4
36046,4
36308,4
36423,4
36425,4
36089,4
36370,4
36322,4
36333,4
36092,4
37272,4
36045,4
36047,4
36081,4
36387,4
36378,4
35997,4
36059,4
36103,4
37478,4
37191,4
37485,4
36419,4
37212,4
37299,4
36318,4
36058,4
6813,1
6812,1
50594,1
50595,1
50596,1
50597,1
51981,1
51982,1
37608,1
37610,1
40042,1
40044,1
40048,1
40049,1
40051,1
40052,1
40057,1
40060,1
40061,1
40063,1
40065,1
40067,1
40074,1
40075,1
40077,1
40078,1
40079,1
40080,1
40081,1
40082,1
40083,1
40084,1
46675,1
46676,1
46677,1
46678,1
46679,1
46680,1
46681,1
46682,1
46683,1
46684,1
54243,1
54244,1
54245,1
54246,1
50757,1
50758,1
50759,1
50760,1
50761,1
50762,1
50763,1
50764,1
50765,1
50766,1
52068,1
52069,1
52855,1
52856,1
53045,1
53046,1
56383,1
56384,1
56385,1
56386,1
59777,1
59778,1
35695,4
35698,4
35745,4
35746,4
35747,4
35751,4
35754,4
35755,4
35756,4
35757,4
35758,4
35759,4
35760,4
35761,4
35762,4
35763,4
35764,4
35765,4
35766,4
35767,4
35768,4
35770,4
35772,4
35775,4
35776,4
35777,4
35778,4
35779,4
35781,4
35782,4
35783,4
35784,4
35785,4
35787,4
35789,4
35790,4
35791,4
35792,4
35793,4
35794,4
35795,4
35796,4
35797,4
35798,4
35800,4
35801,4
35803,4
35805,4
35806,4
35807,4
35808,4
35810,4
35811,4
59593,1
59594,1
47583,1
47584,1
47585,1
47586,1
47587,1
52041,1
52042,1
57343,1
38092,4
54588,1
54589,1
54590,1
54591,1
54592,1
54593,1
59173,1
59174,1
59175,1
59176,1
59177,1
59178,1
59179,1
59180,1
59181,1
59182,1
57593,1
36403,4
36404,4
51588,1
55177,1
36484,4
59412,1
59413,1
55783,1
55784,1
55753,1
55663,1
55664,1
55620,1
52358,1
52359,1
52360,1
52361,1
52303,1
36451,4
40659,4
40660,4
40661,4
40662,4
36464,4
36544,4
38412,1
56837,1
56838,1
35289,4
36616,4
36617,4
36618,4
34979,4
40161,4
34998,4
34999,4
35000,4
35001,4
34989,4
49754,1
55241,1
57362,1
57363,1
35068,4
49045,1
48984,2
49064,1
48986,2
49065,1
50704,1
36263,4
36264,4
36265,4
36266,4
36254,4
36949,5
36383,4
30402,1
37428,4
37429,4
37430,4
37431,4
37432,4
37433,4
37434,4
37435,4
37436,4
37437,4
29605,1
37537,4
20445,1
23345,1
36205,4
36206,4
36204,4
36631,4
55231,2
55232,2
37450,4
57577,1
47557,1
47183,1
47184,1
35658,4
46322,4
54063,1
50912,1
52004,1
51605,1
39450,1
39451,1
37985,4
37990,4
37991,4
37992,4
37993,4
37994,4
37995,4
37996,4
46788,1
49086,1
55957,5
55958,5
34856,5
34859,5
51820,5
48016,5
48017,5
48018,5
58383,5
34911,5
34912,5
51815,5
45196,4
56503,1
36350,4
36351,4
36352,4
36353,4
36354,4
52658,1
52659,1
52660,1
52661,1
52662,1
52663,1
52765,1
54868,1
54869,1
54870,1
54871,1
54826,1
55077,1
55078,1
55079,1
55035,1
39537,4
47256,5
48285,1
48286,1
48287,1
48258,1
46584,1
46585,1
46586,1
46587,1
46538,1
48655,1
48656,1
48657,1
48658,1
48607,1
55151,5
36062,4
57232,1
52437,1
36196,4
36199,4
38096,4
38097,4
36200,4
36198,4
36201,4
36197,4
36191,4
36192,4
36194,4
36193,4
36190,4
36203,4
52150,1
52151,1
36854,4
37481,4
49729,1
37544,4
36624,4
36625,4
36626,4
36635,4
37333,4
37334,4
37318,4
37265,4
37266,4
37472,4
37473,4
35003,4
47021,1
47022,1
47061,1
47063,1
47064,1
36672,4
56470,1
45667,1
45672,4
45673,4
48439,1
48440,1
48445,1
36784,4
36785,4
36786,4
36822,4
37303,4
36818,4
36799,4
36849,4
37209,4
37216,4
36644,4
36645,4
37228,4
37198,4
37199,4
37204,4
37205,4
37250,4
36871,4
36872,4
36873,4
37309,4
36680,4
36683,4
36684,4
36687,4
36688,4
36689,4
38644,4
38645,4
38646,4
38647,4
48809,1
56645,1
56646,1
56647,1
56648,1
56652,1
35391,4
35933,4
35420,4
35969,4
54092,1
35742,4
45197,4
45198,4
45199,4
35743,4
56538,1
37923,4
35210,5
55847,1
39164,4
53064,1
56125,1
53068,1
53069,1
48138,1
35105,4
45200,4
57368,1
35120,4
35121,4
35122,4
35123,4
35124,4
35125,4
35127,4
35128,4
35129,4
55791,1
54299,1
48368,1
48371,1
38871,1
38872,1
46639,1
38703,1
57497,1
57498,1
57499,1
57500,1
27804,1
27805,1
27806,1
27807,1
39183,1
39184,1
54187,1
54188,1
54189,1
54190,1
53458,1
53459,1
53460,1
53461,1
53462,1
53463,1
53464,1
53465,1
53466,1
53467,1
53468,1
53469,1
53390,1
53391,1
47178,1
59083,1
59084,1
59085,1
59086,1
59087,1
59088,1
50236,1
50237,1
50242,1
50243,1
50244,1
50245,1
33814,1
32834,1
32833,1
38634,4
33769,1
33768,1
33844,1
33766,1
33767,1
33847,1
33848,1
33771,1
33846,1
33845,1
33849,1
33770,1
33773,1
33774,1
33765,1
46945,1
46921,1
46931,1
46884,1
46911,1
46943,1
46939,1
46929,1
46950,1
32835,1
46938,1
46927,1
46918,1
46894,1
33779,1
33840,1
33781,1
33783,1
33775,1
50579,1
50585,1
50586,1
50587,1
32238,1
33047,1
33048,1
33049,1
33050,1
33051,1
33052,1
33053,1
33054,1
33055,1
33056,1
33057,1
33058,1
33059,1
33060,1
33061,1
33062,1
33063,1
33064,1
33065,1
33066,1
33067,1
33068,1
33069,1
33070,1
33071,1
33072,1
33073,1
33074,1
33075,1
33076,1
33077,1
33078,1
33079,1
33080,1
33081,1
33082,1
33083,1
33084,1
33085,1
33086,1
33087,1
33088,1
33089,1
33090,1
33091,1
33092,1
33093,1
33094,1
34108,1
34109,1
34110,1
34111,1
34112,1
34113,1
34266,1
34267,1
34268,1
34269,1
34270,1
34271,1
34708,1
34709,1
34710,1
34711,1
39678,1
39682,1
39683,1
39684,1
54353,1
54354,1
56425,1
56426,1
50751,1
50752,1
50753,1
50754,1
50755,1
50756,1
52841,1
52842,1
53039,1
53040,1
53945,1
53946,1
53958,1
56363,1
56364,1
56365,1
56366,1
56367,1
56368,1
56405,1
56406,1
59773,1
59774,1
59590,1
59591,1
32874,1
32875,1
32876,1
32877,1
32873,1
47563,1
47564,1
47565,1
47566,1
52035,1
23971,1
59159,1
59160,1
59161,1
59162,1
59163,1
59164,1
59165,1
59166,1
59167,1
59168,1
57589,1
34198,1
34199,1
51581,1
55170,1
32517,1
59392,1
59393,1
59394,1
59395,1
55781,1
55782,1
55749,1
55652,1
55653,1
55613,1
52328,1
52329,1
52330,1
52331,1
52332,1
52333,1
52294,1
52295,1
27670,1
40633,1
40634,1
45218,1
45649,1
45650,1
45651,1
27671,1
33121,1
33758,1
56823,1
56824,1
56825,1
27423,1
31889,1
32958,1
32750,1
32751,1
32752,1
32753,1
32776,1
34980,4
55823,1
58296,1
47957,1
52806,1
49753,1
58578,5
53908,1
57350,1
57351,1
57352,1
57353,1
49042,1
49033,2
49058,1
49034,2
49059,1
32661,1
32662,1
32796,1
32797,1
50695,1
28919,1
30949,1
30930,1
51018,1
51019,1
36921,5
32791,1
32792,1
32943,1
45865,1
51003,1
33750,1
33751,1
33748,1
33479,1
57579,1
33772,1
50923,1
56034,1
50906,1
52002,1
51608,1
39440,1
39441,1
33412,1
32984,1
55923,5
55924,5
58980,5
32969,5
32968,5
53009,5
47973,5
47974,5
31142,1
34162,5
58378,5
32975,5
50353,1
50357,1
56499,1
32953,1
32954,1
32590,1
33786,1
33787,1
52638,1
52639,1
52640,1
52641,1
52642,1
52643,1
52743,1
52745,1
52759,1
54848,1
54849,1
54850,1
54851,1
54821,1
55056,1
55057,1
55058,1
55028,1
39532,1
47255,5
52893,1
52894,1
55130,1
55131,1
48276,1
48277,1
48278,1
48250,1
46560,1
46561,1
46562,1
46563,1
48760,1
48761,1
46533,1
48633,1
48634,1
48635,1
48636,1
49106,1
49107,1
48602,1
55150,5
32781,1
57227,1
59210,1
52431,1
34369,1
34590,1
34707,1
52140,1
52141,1
33125,5
33250,1
13618,1
34165,1
33312,1
32929,1
33876,1
33877,1
33882,1
33878,1
33879,1
33880,1
34701,1
38637,4
47089,1
47007,1
56467,1
35975,1
32920,1
32922,1
32928,1
32947,1
32925,1
48436,1
34398,1
34399,1
27703,1
27702,1
46989,1
47100,1
47101,1
34547,1
29609,1
48810,1
48812,1
48814,1
56634,1
56635,1
56636,1
56637,1
54087,1
32952,1
38601,1
48816,1
28787,1
48815,1
56534,1
33096,1
33286,5
33996,1
55844,1
53063,1
56124,1
53066,1
53067,1
48129,1
32789,1
51015,1
51098,1
51622,1
32959,1
33745,1
33746,1
33747,1
32787,1
34292,1
34294,1
32790,1
32967,1
33282,1
55902,1
53901,1
56249,1
32965,1
48417,1
48418,1
48426,1
48427,1
38881,1
38882,1
39590,4
39591,4
46649,1
38736,1
57469,1
57470,1
57471,1
57472,1
54207,1
54208,1
54209,1
54210,1
53584,1
53585,1
54225,1
54226,1
54227,1
54228,1
54300,1
54301,1
54302,1
54303,1
53409,1
54224,1
53870,1
38448,1
38446,1
59105,1
59106,1
59107,1
59108,1
38440,1
50276,1
50277,1
50278,1
50279,1
38593,1
38466,1
38452,1
38467,1
38463,1
38464,1
38462,1
38465,1
35826,4
38461,1
38451,1
22716,1
38469,1
38473,1
38470,1
38474,1
38472,1
38477,1
50580,1
50608,1
50609,1
51985,1
32235,1
38553,1
38554,1
38555,1
38556,1
38557,1
38558,1
38559,1
38560,1
38561,1
38562,1
38563,1
38564,1
38565,1
38566,1
38567,1
38568,1
38569,1
38570,1
38571,1
38572,1
38573,1
38574,1
38575,1
38576,1
38577,1
38578,1
38579,1
38580,1
38581,1
38582,1
38583,1
38584,1
38585,1
38586,1
38587,1
38588,1
38589,1
38590,1
38591,1
38592,1
39673,1
39675,1
39676,1
39677,1
40097,1
40098,1
40099,1
40100,1
40101,1
40102,1
54359,1
54360,1
54466,1
54467,1
50783,1
50784,1
50785,1
50786,1
50787,1
50788,1
50789,1
52863,1
52864,1
52865,1
53051,1
53052,1
53053,1
56401,1
56402,1
56403,1
56404,1
59598,1
38424,1
38426,1
47604,1
47605,1
52037,1
52048,1
21522,1
59199,1
59200,1
57597,1
38409,1
51593,1
55182,1
38411,1
59426,1
59427,1
59428,1
59429,1
55785,1
55786,1
55756,1
55640,1
55641,1
55626,1
52378,1
52379,1
52380,1
52381,1
52309,1
40645,1
40646,1
40669,4
40670,4
45725,1
56849,1
56850,1
38408,1
38530,1
38552,1
50643,1
48952,2
49047,1
48991,2
49068,1
48992,2
49069,1
50698,1
38415,1
38416,1
38417,1
38418,1
38419,1
38478,1
45132,1
8235,1
8706,1
22731,1
13403,1
46319,1
54065,1
54042,1
51607,1
46787,1
48077,5
48078,5
54025,5
58386,5
38595,5
56506,1
36348,4
38404,1
38403,1
52674,1
52675,1
52676,1
52677,1
52678,1
52679,1
52769,1
55089,1
55090,1
55091,1
55039,1
46570,1
46571,1
48762,1
48763,1
47354,1
48675,1
48676,1
48677,1
48678,1
48611,1
38541,1
57236,1
52441,1
52156,1
52157,1
38479,1
38506,1
38505,1
38502,1
38503,1
38507,1
50821,1
45666,1
48444,1
57381,1
32945,1
32949,1
38509,1
38510,1
38508,1
50822,1
50827,1
50830,1
56653,1
56654,1
56655,1
54095,1
50833,1
50832,1
56541,1
40683,1
38594,5
51101,1
11764,1
38542,1
38547,1
38543,1
38544,1
38545,1
38546,1
38600,1
53900,1
49366,1
55341,1
37962,4
37804,4
51381,1
49677,1
49678,1
48419,1
48420,1
38865,1
38866,1
39582,1
39583,1
39592,1
39593,1
39600,4
39601,4
46650,1
38701,1
40675,1
57533,1
57534,1
57535,1
57536,1
57473,1
57474,1
57475,1
57476,1
57097,1
57098,1
57083,1
56193,1
56169,1
3843,1
56887,1
56907,1
56881,1
56923,1
56929,1
56895,1
56896,1
118,1
56903,1
56920,1
56879,1
56885,1
56894,1
56892,1
56868,1
56901,1
56928,1
56921,1
56938,1
56939,1
49367,1
54230,1
54231,1
54232,1
54233,1
54229,1
53790,1
53791,1
53794,1
53795,1
37581,4
37582,4
37594,4
59109,1
59110,1
59111,1
59112,1
7362,1
39975,1
50280,1
50281,1
50282,1
50283,1
20201,1
20207,1
20508,1
20509,1
21511,1
21512,1
56114,1
56115,1
56116,1
56117,1
33812,1
46952,1
46951,1
26383,1
39865,1
35908,4
35656,4
39866,1
39869,1
39873,1
35337,4
35417,4
35855,4
39872,1
39871,1
39868,1
39846,1
35880,4
35888,4
35825,4
39867,1
35667,4
35881,4
10954,1
10953,1
6772,1
8907,1
8908,1
7059,1
6786,1
6780,1
6787,1
6773,1
7058,1
6781,1
46874,1
46875,1
46871,1
46870,1
16346,1
16347,1
13068,1
13070,1
13071,1
13067,1
13065,1
13072,1
13069,1
13066,1
22754,1
33780,1
39876,1
39884,1
39894,1
39889,1
39895,1
39878,1
39875,1
39877,1
33776,1
33778,1
39890,1
39885,1
39881,1
39887,1
39891,1
39879,1
39919,1
39921,1
39920,1
39923,1
46867,1
46864,1
50613,1
51986,1
51987,1
51988,1
39937,1
39946,1
31271,1
31273,1
31275,1
31276,1
31280,1
31282,1
31405,1
31408,1
31409,1
31413,1
31414,1
35457,4
35459,4
35460,4
35461,4
35465,4
35466,4
35467,4
35468,4
35470,4
35472,4
35473,4
35474,4
35475,4
35476,4
35477,4
35478,4
37609,1
37611,1
37612,1
40040,1
40041,1
40043,1
40046,1
40054,1
40055,1
40056,1
40058,1
40059,1
40062,1
40066,1
40068,1
40070,1
40076,1
54363,1
54364,1
50794,1
50795,1
50796,1
50797,1
50798,1
50799,1
50800,1
52867,1
52868,1
53960,1
35682,4
35683,4
35846,4
39940,1
39941,1
30538,1
30539,1
52036,1
52049,1
52050,1
52051,1
35921,4
35923,4
39724,1
39943,1
39944,1
39945,1
35941,4
35942,4
35944,4
35946,4
35947,4
36002,4
39952,1
39953,1
47719,1
47720,1
39951,1
30888,1
30889,1
30890,1
30891,1
57599,1
34193,1
40027,1
40028,1
51580,1
51594,1
51596,1
55183,1
55184,1
38513,1
38514,1
27478,1
40029,1
26881,1
46800,1
55787,1
55788,1
55757,1
26866,1
31199,1
55642,1
55643,1
55644,1
55645,1
55627,1
55628,1
52336,1
52337,1
52382,1
52383,1
52384,1
52385,1
52386,1
52387,1
52388,1
52389,1
52297,1
52310,1
52311,1
26413,1
36452,4
32394,1
38612,1
38613,1
45122,1
45125,1
26428,1
36459,4
56853,1
56854,1
56855,1
40026,1
30863,1
27150,1
36573,1
30808,1
31029,1
36576,1
49469,1
28694,1
39995,1
39996,1
32992,1
36598,4
36615,4
34682,1
36804,1
36805,1
36806,1
39987,1
39988,1
40155,1
40156,1
46784,1
46785,1
20291,1
20292,1
20293,1
20294,1
24437,1
40104,1
57364,1
57365,1
32062,1
39989,1
39990,1
39991,1
39992,1
49049,1
49004,2
49072,1
49006,2
49073,1
21492,1
36247,1
36249,1
36250,1
50707,1
50709,1
24800,1
24801,1
30945,1
30946,1
30950,1
30951,1
29263,1
51633,1
51634,1
51632,1
36928,5
36390,4
30403,1
27477,1
51007,1
55280,1
55281,1
39901,1
49093,1
47189,1
47190,1
52007,1
37462,1
49087,1
55961,5
55962,5
51822,5
48027,5
48028,5
58388,5
58389,5
33570,5
50355,1
56508,1
21432,1
34706,1
40012,1
40013,1
40014,1
40015,1
40016,1
40017,1
56230,1
52680,1
52681,1
52682,1
52683,1
52736,1
52737,1
52738,1
52739,1
52740,1
52741,1
52770,1
52771,1
54880,1
54881,1
54882,1
54883,1
54884,1
54885,1
54886,1
54887,1
54828,1
54829,1
55197,1
55198,1
55199,1
55196,1
39528,1
52897,1
52898,1
52909,1
52910,1
48297,1
48298,1
48299,1
48742,1
48743,1
48744,1
48265,1
48728,1
46600,1
46601,1
46604,1
46605,1
46608,1
46609,1
46610,1
46611,1
46612,1
46613,1
46614,1
46615,1
50384,1
50385,1
46544,1
47355,1
48679,1
48680,1
48681,1
48682,1
48683,1
48684,1
48685,1
48686,1
48687,1
48688,1
48689,1
48690,1
48612,1
48613,1
6690,1
57237,1
57238,1
59214,1
